Koordinatensystem : Lambert konform konisch
Rechtswert        : 3943500 Meter
Hochwert          : 2443500 Meter
Hoehenlage        : 380 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3943500 2443500  1  9  8   4.5  960 229  2.6 8  5.1  92    0    0 323 -340  2
3943500 2443500  1  9  9   4.4  960 204  2.8 8  5.0  91    0    6 321 -340  2
3943500 2443500  1  9 10   5.4  961 220  2.9 7  5.1  90   11   54 315 -339  2
3943500 2443500  1  9 11   5.4  961 274  5.2 7  5.1  87   17   90 308 -340  2
3943500 2443500  1  9 12   5.4  962 238  4.3 8  5.0  84    0   56 313 -343  2
3943500 2443500  1  9 13   6.2  963 240  3.0 7  5.0  83    0   89 314 -347  2
3943500 2443500  1  9 14   6.2  963 251  4.4 8  5.1  82    0   48 315 -349  2
3943500 2443500  1  9 15   6.6  963 225  4.4 7  5.0  79   19   85 315 -349  2
3943500 2443500  1  9 16   5.9  963 227  3.6 7  4.8  77   19   49 309 -346  2
3943500 2443500  1  9 17   5.3  962 217  3.4 6  4.7  80    8   12 303 -344  2
3943500 2443500  1  9 18   4.9  962 242  5.0 7  4.8  83    0    0 300 -341  2
3943500 2443500  1  9 19   3.8  963 257  4.4 7  4.7  86    0    0 302 -336  2
3943500 2443500  1  9 20   2.9  963 229  5.1 7  4.5  88    0    0 298 -333  2
3943500 2443500  1  9 21   3.1  963 220  4.4 7  4.3  88    0    0 297 -332  2
3943500 2443500  1  9 22   3.2  964 268  4.9 7  4.4  88    0    0 297 -331  2
3943500 2443500  1  9 23   3.0  964 231  4.2 7  4.5  90    0    0 296 -332  2
3943500 2443500  1  9 24   3.1  964 246  2.1 8  4.5  91    0    0 302 -332  2
3943500 2443500  1 10  1   1.5  964 249  3.5 7  4.3  91    0    0 299 -332  2
3943500 2443500  1 10  2   1.6  964 258  3.1 7  4.1  92    0    0 290 -330  2
3943500 2443500  1 10  3   3.3  964 270  7.0 6  4.3  90    0    0 287 -329  2
3943500 2443500  1 10  4   3.3  965 271  6.8 7  4.3  86    0    0 289 -329  2
3943500 2443500  1 10  5   3.3  966 278  6.0 7  4.2  83    0    0 295 -330  2
3943500 2443500  1 10  6   2.8  967 268  4.6 7  4.1  82    0    0 293 -329  2
3943500 2443500  1 10  7   2.2  968 250  3.7 8  4.0  84    0    0 296 -327  2
3943500 2443500  1 10  8   2.1  969 251  3.4 8  4.0  86    0    0 302 -327  2
3943500 2443500  1 10  9   2.4  970 240  3.8 8  4.0  85    0   10 303 -326  2
3943500 2443500  1 10 10   2.8  971 232  3.8 6  3.9  82    5   52 290 -326  2
3943500 2443500  1 10 11   3.7  972 234  3.6 4  4.0  79   67  105 266 -329  2
3943500 2443500  1 10 12   4.9  972 269  4.1 3  3.9  72  166  113 248 -334  2
3943500 2443500  1 10 13   5.3  972 259  4.6 4  3.8  67  117  140 248 -336  2
3943500 2443500  1 10 14   5.5  972 279  4.5 4  3.8  65   58  131 256 -338  2
3943500 2443500  1 10 15   6.1  972 270  4.2 4  3.7  63   61  102 258 -339  2
3943500 2443500  1 10 16   6.3  973 239  1.8 5  3.8  61   41   60 268 -337  2
3943500 2443500  1 10 17   3.3  972 258  3.4 6  3.7  66    4   14 280 -334  2
3943500 2443500  1 10 18   3.2  974 141  1.2 6  3.6  73    0    0 285 -331  2
3943500 2443500  1 10 19   1.9  973 251  0.9 7  3.7  77    0    0 292 -331  2
3943500 2443500  1 10 20   1.2  973 220  0.3 7  3.6  82    0    0 298 -333  2
3943500 2443500  1 10 21   1.6  974 170  1.1 5  3.7  85    0    0 286 -334  2
3943500 2443500  1 10 22   1.2  974 170  0.9 5  3.7  86    0    0 274 -334  2
3943500 2443500  1 10 23   0.8  974 194  1.2 4  3.7  88    0    0 267 -335  2
3943500 2443500  1 10 24   3.0  973 141  1.3 7  3.9  86    0    0 283 -336  2
3943500 2443500  1 11  1   5.0  974 220  3.1 8  4.3  82    0    0 315 -336  2
3943500 2443500  1 11  2   5.2  973 230  2.6 7  4.6  81    0    0 320 -337  2
3943500 2443500  1 11  3   4.8  973 222  3.7 6  4.6  82    0    0 308 -338  2
3943500 2443500  1 11  4   5.0  973 220  3.1 4  4.6  82    0    0 291 -340  2
3943500 2443500  1 11  5   5.3  972 228  2.4 6  4.7  82    0    0 293 -341  2
3943500 2443500  1 11  6   5.4  971 240  2.0 7  4.8  83    0    0 311 -342  2
3943500 2443500  1 11  7   6.0  971 220  2.4 6  4.9  83    0    0 312 -343  2
3943500 2443500  1 11  8   7.2  970 111  1.1 8  5.2  82    0    0 320 -345  2
3943500 2443500  1 11  9   5.0  970 121  2.1 8  5.1  83    0    9 331 -346  2
3943500 2443500  1 11 10   6.3  969 151  2.8 7  5.0  85    5   40 325 -348  2
3943500 2443500  1 11 11   8.9  969 169  2.5 7  5.5  82    0   59 324 -352  2
3943500 2443500  1 11 12   9.2  968 208  5.8 8  5.8  78    0   44 336 -356  2
3943500 2443500  1 11 13   9.7  967 221  4.9 7  5.9  77    0   41 336 -360  2
3943500 2443500  1 11 14  10.0  965 210  5.5 7  6.1  78    0   59 329 -363  2
3943500 2443500  1 11 15  10.2  964 211  5.3 7  6.5  81    0   47 329 -365  2
3943500 2443500  1 11 16  10.1  963 200  4.0 8  6.8  84    0   29 337 -366  2
3943500 2443500  1 11 17   9.8  962 220  5.2 8  7.0  87    0    5 344 -365  2
3943500 2443500  1 11 18   9.3  962 219  4.1 8  7.0  89    0    0 341 -364  2
3943500 2443500  1 11 19  10.0  963 258  7.5 8  6.7  86    0    0 337 -362  2
3943500 2443500  1 11 20   8.8  963 231  3.7 8  6.3  82    0    0 334 -359  2
3943500 2443500  1 11 21   8.7  964 232  3.4 7  6.3  85    0    0 324 -357  2
3943500 2443500  1 11 22   5.9  964 283 11.1 8  5.8  87    0    0 316 -354  2
3943500 2443500  1 11 23   5.9  963 265  6.3 8  5.3  87    0    0 314 -350  2
3943500 2443500  1 11 24   5.5  963 265  4.5 7  5.3  88    0    0 307 -347  2
3943500 2443500  1 12  1   5.3  962 271  5.1 7  5.3  91    0    0 302 -345  2
3943500 2443500  1 12  2   5.6  962 307  2.6 7  5.4  91    0    0 303 -343  2
3943500 2443500  1 12  3   5.6  962 272  9.1 6  5.1  86    0    0 296 -340  2
3943500 2443500  1 12  4   5.1  964 259  7.6 7  4.7  81    0    0 295 -334  2
3943500 2443500  1 12  5   5.0  965 240  6.7 7  4.5  78    0    0 298 -331  2
3943500 2443500  1 12  6   4.9  966 246  5.3 6  4.2  75    0    0 291 -329  2
3943500 2443500  1 12  7   4.8  966 217  3.4 6  4.2  75    0    0 285 -328  2
3943500 2443500  1 12  8   4.3  966 209  2.4 6  4.2  77    0    0 284 -327  2
3943500 2443500  1 12  9   3.7  966 234  2.1 6  4.2  80    5    7 284 -326  2
3943500 2443500  1 12 10   4.4  966 213  3.3 8  4.3  82   45   19 297 -327  2
3943500 2443500  1 12 11   5.2  965 209  2.5 7  4.5  80   40   56 307 -332  2
3943500 2443500  1 12 12   6.1  964 162  2.8 7  4.7  78   10   86 305 -339  2
3943500 2443500  1 12 13   6.0  963 212  4.2 7  4.8  79    0   67 307 -345  2
3943500 2443500  1 12 14   5.6  961 193  4.5 7  5.0  83    0   54 307 -347  2
3943500 2443500  1 12 15   5.7  958 162  3.5 8  5.2  87    0   44 312 -348  2
3943500 2443500  1 12 16   5.2  955 149  4.3 8  5.2  88    0   25 317 -348  2
3943500 2443500  1 12 17   6.3  953 209  6.9 8  5.2  86    0    4 320 -348  2
3943500 2443500  1 12 18   6.6  951 211  7.4 8  5.5  86    0    0 325 -348  2
3943500 2443500  1 12 19   8.5  950 219  8.6 5  5.9  85    0    0 307 -351  2
3943500 2443500  1 12 20  10.1  950 239  9.5 5  6.2  80    0    0 295 -356  2
3943500 2443500  1 12 21   9.5  950 252 13.7 7  6.0  75    0    0 314 -358  2
3943500 2443500  1 12 22   8.8  951 273 16.5 7  5.3  69    0    0 324 -358  2
3943500 2443500  1 12 23   7.2  954 273 12.9 8  4.9  69    0    0 324 -354  2
3943500 2443500  1 12 24   6.5  958 261 10.8 7  4.8  74    0    0 318 -350  2
3943500 2443500  1 13  1   6.5  961 262  5.8 7  4.7  74    0    0 310 -347  2
3943500 2443500  1 13  2   6.4  961 231  4.1 7  4.7  74    0    0 310 -346  2
3943500 2443500  1 13  3   5.9  961 207  3.1 7  4.7  76    0    0 308 -345  2
3943500 2443500  1 13  4   5.1  961 205  2.8 7  4.8  81    0    0 305 -344  2
3943500 2443500  1 13  5   4.2  958 122  2.6 7  4.8  86    0    0 303 -342  2
3943500 2443500  1 13  6   5.0  958 122  1.4 8  4.8  86    0    0 310 -342  2
3943500 2443500  1 13  7   6.1  957 210  2.4 8  4.9  82    0    0 323 -342  2
3943500 2443500  1 13  8   5.4  955 151  3.2 8  5.2  85    0    0 325 -343  2
3943500 2443500  1 13  9   6.0  954 150  3.3 8  5.4  88    0    6 326 -345  2
3943500 2443500  1 13 10   6.4  952 190  3.9 8  5.6  89    0   29 327 -348  2
3943500 2443500  1 13 11   8.5  950 208  6.3 7  6.1  89    0   50 324 -352  2
3943500 2443500  1 13 12   9.5  949 218  6.5 7  6.8  89    0   63 321 -354  2
3943500 2443500  1 13 13   9.8  949 239  4.3 8  7.3  91    0   50 332 -356  2
3943500 2443500  1 13 14  11.5  948 244  6.0 8  7.5  88    0   31 345 -358  2
3943500 2443500  1 13 15  11.5  948 242  5.4 8  7.5  83    0   43 348 -360  2
3943500 2443500  1 13 16   9.5  948 312  4.7 8  7.3  86    0   22 345 -359  2
3943500 2443500  1 13 17   9.7  948 223  3.6 8  7.3  92    0    4 342 -356  2
3943500 2443500  1 13 18   9.7  947 267  7.2 8  7.3  91    0    0 342 -354  2
3943500 2443500  1 13 19   9.5  947 296  7.5 8  7.1  89    0    0 342 -352  2
3943500 2443500  1 13 20   7.2  948 287  8.1 8  6.4  88    0    0 336 -351  2
3943500 2443500  1 13 21   6.4  947 276  6.8 8  5.7  86    0    0 329 -349  2
3943500 2443500  1 13 22   5.7  948 267  7.9 8  5.3  85    0    0 326 -348  2
3943500 2443500  1 13 23   5.3  949 249  5.5 8  5.0  83    0    0 323 -346  2
3943500 2443500  1 13 24   5.6  951 246  4.8 8  4.9  81    0    0 320 -345  2
3943500 2443500  1 14  1   5.3  952 248  6.2 7  4.6  77    0    0 314 -344  2
3943500 2443500  1 14  2   5.5  953 246  6.3 7  4.4  74    0    0 307 -343  2
3943500 2443500  1 14  3   5.6  954 248  6.4 8  4.3  72    0    0 313 -342  2
3943500 2443500  1 14  4   4.7  955 251  7.2 7  4.5  78    0    0 312 -341  2
3943500 2443500  1 14  5   3.5  956 261  8.3 7  4.5  84    0    0 302 -337  2
3943500 2443500  1 14  6   3.6  956 278  6.7 7  4.4  84    0    0 298 -333  2
3943500 2443500  1 14  7   4.3  957 237  7.4 4  4.2  79    0    0 279 -332  2
3943500 2443500  1 14  8   4.1  958 249  6.8 2  4.0  73    0    0 250 -331  2
3943500 2443500  1 14  9   3.8  959 231  4.6 2  3.9  73    4   14 233 -328  2
3943500 2443500  1 14 10   4.8  960 221  4.5 2  4.0  73   62   60 232 -327  2
3943500 2443500  1 14 11   5.5  960 227  6.4 2  4.2  72  133   93 237 -331  2
3943500 2443500  1 14 12   6.3  961 237  7.7 2  4.2  68  179  115 241 -339  2
3943500 2443500  1 14 13   6.5  961 234  6.4 3  3.9  63  203  120 247 -344  2
3943500 2443500  1 14 14   6.5  960 235  5.5 4  3.8  60  171  119 258 -346  2
3943500 2443500  1 14 15   6.1  959 229  5.6 5  3.8  61   88  107 268 -346  2
3943500 2443500  1 14 16   5.6  959 230  4.5 6  3.8  63   49   64 279 -345  2
3943500 2443500  1 14 17   4.6  958 210  3.3 7  3.8  66    7   17 288 -342  2
3943500 2443500  1 14 18   3.9  956 160  2.5 6  3.8  69    0    0 286 -338  2
3943500 2443500  1 14 19   3.4  955 150  3.6 5  3.8  72    0    0 272 -336  2
3943500 2443500  1 14 20   4.3  955 209  3.9 5  3.7  70    0    0 264 -332  2
3943500 2443500  1 14 21   3.9  954 215  6.0 7  3.9  71    0    0 275 -330  2
3943500 2443500  1 14 22   3.7  953 228  4.7 7  4.2  80    0    0 286 -330  2
3943500 2443500  1 14 23   3.3  953 213  5.4 7  4.4  84    0    0 286 -329  2
3943500 2443500  1 14 24   3.1  953 232  4.5 8  4.2  83    0    0 291 -325  2
3943500 2443500  1 15  1   3.1  953 239  6.1 7  4.1  81    0    0 290 -323  2
3943500 2443500  1 15  2   3.0  954 229  6.7 7  4.1  81    0    0 286 -325  2
3943500 2443500  1 15  3   2.9  954 229  7.8 7  4.1  82    0    0 286 -325  2
3943500 2443500  1 15  4   2.3  954 240  7.8 7  4.0  83    0    0 285 -325  2
3943500 2443500  1 15  5   1.7  955 220  6.7 7  4.0  87    0    0 284 -324  2
3943500 2443500  1 15  6   1.6  955 240  6.4 6  4.1  89    0    0 278 -324  2
3943500 2443500  1 15  7   1.8  956 259  6.8 7  4.1  89    0    0 278 -323  2
3943500 2443500  1 15  8   1.2  958 260  7.6 8  4.0  89    0    0 291 -323  2
3943500 2443500  1 15  9   1.5  959 260  8.5 8  3.9  89    0    5 297 -322  2
3943500 2443500  1 15 10   1.9  961 268  8.8 7  3.9  86    0   28 294 -324  2
3943500 2443500  1 15 11   2.4  962 265  9.0 6  3.8  81    0   74 284 -329  2
3943500 2443500  1 15 12   2.9  964 268  8.1 7  3.7  76    0   72 285 -335  2
3943500 2443500  1 15 13   2.0  965 266  8.3 5  3.8  81   20  137 279 -338  2
3943500 2443500  1 15 14   3.8  965 268  7.6 1  3.9  79  196   92 245 -340  2
3943500 2443500  1 15 15   3.6  965 258  7.5 2  3.6  70  128   84 229 -340  2
3943500 2443500  1 15 16   2.6  966 249  5.2 6  3.4  69   30   61 255 -338  2
3943500 2443500  1 15 17   2.3  967 230  3.5 5  3.5  73    0   15 269 -335  2
3943500 2443500  1 15 18   2.2  967 229  3.9 7  3.6  78    0    0 274 -332  2
3943500 2443500  1 15 19   1.8  967 220  3.2 6  3.8  83    0    0 278 -330  2
3943500 2443500  1 15 20   1.7  968 228  3.1 6  3.9  86    0    0 270 -329  2
3943500 2443500  1 15 21   1.6  968 208  3.9 6  3.8  86    0    0 268 -327  2
3943500 2443500  1 15 22   2.0  968 210  4.0 5  3.8  85    0    0 262 -325  2
3943500 2443500  1 15 23   2.1  967 206  4.3 5  3.7  81    0    0 258 -323  2
3943500 2443500  1 15 24   1.5  967 210  3.5 4  3.6  79    0    0 253 -322  2
3943500 2443500  1 16  1   1.7  966 210  4.2 1  3.5  78    0    0 230 -322  2
3943500 2443500  1 16  2   1.4  966 190  3.2 1  3.3  74    0    0 210 -322  2
3943500 2443500  1 16  3   1.8  964 180  2.3 2  3.1  70    0    0 217 -322  2
3943500 2443500  1 16  4   2.1  963 207  3.9 5  3.0  65    0    0 240 -322  2
3943500 2443500  1 16  5   2.3  962 180  4.1 8  2.9  63    0    0 271 -323  2
3943500 2443500  1 16  6   1.7  961 189  3.2 8  3.0  65    0    0 283 -323  2
3943500 2443500  1 16  7   1.7  960 212  3.3 8  3.1  68    0    0 284 -322  2
3943500 2443500  1 16  8   3.0  959 212  4.7 7  3.0  63    0    0 282 -322  2
3943500 2443500  1 16  9   2.9  957 222  6.5 7  3.1  63    0    4 281 -322  2
3943500 2443500  1 16 10   4.0  957 211  7.0 7  3.4  67    2   52 285 -323  2
3943500 2443500  1 16 11   4.8  957 210  7.9 6  3.6  66   13  107 284 -327  2
3943500 2443500  1 16 12   5.6  957 220  6.6 6  3.9  68    7  121 282 -333  2
3943500 2443500  1 16 13   6.9  956 228  8.3 6  4.3  68    4  120 287 -338  2
3943500 2443500  1 16 14   7.1  955 220  7.8 7  4.5  69    0   61 295 -342  2
3943500 2443500  1 16 15   6.9  955 229  7.5 7  4.5  69    0   52 302 -343  2
3943500 2443500  1 16 16   6.5  955 229  7.8 8  4.5  69   12   64 310 -342  2
3943500 2443500  1 16 17   6.3  955 230  6.2 7  4.4  70    2   16 310 -341  2
3943500 2443500  1 16 18   6.1  955 221  7.3 7  4.4  70    0    0 304 -340  2
3943500 2443500  1 16 19   6.2  955 228  7.0 7  4.4  71    0    0 304 -339  2
3943500 2443500  1 16 20   6.6  955 219  5.9 7  4.4  70    0    0 305 -339  2
3943500 2443500  1 16 21   6.4  955 228  4.8 6  4.4  69    0    0 300 -338  2
3943500 2443500  1 16 22   5.5  955 231  5.6 7  4.6  75    0    0 300 -338  2
3943500 2443500  1 16 23   4.9  955 209  6.8 7  4.7  81    0    0 304 -337  2
3943500 2443500  1 16 24   4.6  955 217  6.1 7  4.7  83    0    0 303 -334  2
3943500 2443500  1 17  1   4.2  954 205  3.0 8  4.7  85    0    0 308 -331  2
3943500 2443500  1 17  2   4.2  954 223  3.5 8  4.6  85    0    0 313 -331  2
3943500 2443500  1 17  3   3.9  954 224  2.7 8  4.5  84    0    0 312 -332  2
3943500 2443500  1 17  4   3.0  954 213  3.6 8  4.5  86    0    0 310 -332  2
3943500 2443500  1 17  5   2.3  952 221  2.7 8  4.3  89    0    0 307 -331  2
3943500 2443500  1 17  6   2.1  953 230  3.1 8  4.2  90    0    0 304 -329  2
3943500 2443500  1 17  7   2.3  954 241  3.5 7  4.2  90    0    0 297 -324  2
3943500 2443500  1 17  8   2.3  955 232  3.8 8  4.3  90    0    0 297 -322  2
3943500 2443500  1 17  9   2.3  956 236  4.3 8  4.3  90    0   13 303 -322  2
3943500 2443500  1 17 10   2.7  957 219  3.0 6  4.3  90   18   73 289 -322  2
3943500 2443500  1 17 11   4.2  958 250  4.5 4  4.3  84   77  122 263 -322  2
3943500 2443500  1 17 12   5.0  958 258  5.3 5  4.2  75   43  153 259 -324  2
3943500 2443500  1 17 13   5.0  959 249  5.5 6  4.0  69   22  152 275 -330  2
3943500 2443500  1 17 14   5.3  958 247  4.8 7  3.8  65    5  113 288 -336  2
3943500 2443500  1 17 15   5.0  958 250  5.3 7  3.6  63   10  101 294 -336  2
3943500 2443500  1 17 16   5.0  957 243  3.8 7  3.7  64    5   57 293 -333  2
3943500 2443500  1 17 17   4.4  958 218  2.4 7  3.7  67    0   11 289 -326  2
3943500 2443500  1 17 18   3.6  957 211  2.5 6  3.9  72    0    0 280 -322  2
3943500 2443500  1 17 19   3.6  957 209  2.5 6  4.0  77    0    0 271 -321  2
3943500 2443500  1 17 20   3.6  958 219  1.6 6  4.1  78    0    0 270 -320  2
3943500 2443500  1 17 21   3.3  958 208  1.4 8  4.1  80    0    0 280 -317  2
3943500 2443500  1 17 22   3.0  958 249  0.7 6  4.1  82    0    0 278 -316  2
3943500 2443500  1 17 23   2.1  959 112  1.0 6  4.1  86    0    0 268 -317  2
3943500 2443500  1 17 24   2.2  959  49  1.1 6  4.1  88    0    0 268 -318  2
3943500 2443500  1 18  1   2.5  960 321  1.5 8  4.3  90    0    0 278 -319  2
3943500 2443500  1 18  2   2.2  960 111  1.1 8  4.4  92    0    0 286 -319  2
3943500 2443500  1 18  3   2.1  961 129  0.7 8  4.4  93    0    0 284 -318  2
3943500 2443500  1 18  4   1.3  961  49  1.6 5  4.2  93    0    0 269 -318  2
3943500 2443500  1 18  5   1.6  961 240  1.5 5  4.2  94    0    0 255 -317  2
3943500 2443500  1 18  6   1.8  962 347  2.7 7  4.2  94    0    0 264 -316  2
3943500 2443500  1 18  7   1.8  963 360  3.8 7  4.2  92    0    0 273 -317  2
3943500 2443500  1 18  8   1.9  964   1  3.3 7  4.1  89    0    0 271 -317  2
3943500 2443500  1 18  9   1.5  965  10  2.6 8  4.0  88    0   12 274 -316  2
3943500 2443500  1 18 10   0.9  967 359  3.0 8  3.9  90    4   69 277 -317  2
3943500 2443500  1 18 11   0.6  967   1  3.5 6  3.9  92   16  129 265 -318  2
3943500 2443500  1 18 12   1.0  969 348  4.0 8  3.9  92    0   99 265 -319  2
3943500 2443500  1 18 13   1.7  970  39  3.8 7  3.9  88    0   64 271 -321  2
3943500 2443500  1 18 14   1.6  971  20  5.5 8  3.9  87    0   41 271 -322  2
3943500 2443500  1 18 15   1.6  972  20  5.2 8  3.8  85    0   29 274 -324  2
3943500 2443500  1 18 16   1.4  973  20  5.5 8  3.5  80    0   17 272 -324  2
3943500 2443500  1 18 17   1.2  974  40  3.7 7  3.2  74    0    4 266 -322  2
3943500 2443500  1 18 18   1.1  975  48  3.6 6  3.1  73    0    0 255 -321  2
3943500 2443500  1 18 19   0.7  975  21  3.8 8  3.1  74    0    0 257 -320  2
3943500 2443500  1 18 20   0.2  976 354  4.1 7  3.0  73    0    0 258 -317  2
3943500 2443500  1 18 21  -0.3  977   3  3.2 6  2.8  72    0    0 248 -314  2
3943500 2443500  1 18 22  -0.4  978  11  3.4 6  2.8  72    0    0 244 -314  2
3943500 2443500  1 18 23  -1.3  978  19  1.9 6  2.7  73    0    0 242 -313  2
3943500 2443500  1 18 24  -1.9  978   1  1.8 4  2.7  76    0    0 233 -311  2
3943500 2443500  1 19  1  -2.5  978 336  2.1 1  2.7  80    0    0 214 -309  2
3943500 2443500  1 19  2  -2.9  978 325  1.7 0  2.6  82    0    0 198 -308  2
3943500 2443500  1 19  3  -2.5  978 189  1.1 1  2.7  84    0    0 198 -306  2
3943500 2443500  1 19  4  -3.5  978 264  1.8 0  2.7  85    0    0 197 -305  2
3943500 2443500  1 19  5  -5.1  978 249  1.6 0  2.5  86    0    0 189 -304  2
3943500 2443500  1 19  6  -2.9  977 198  1.6 2  2.5  86    0    0 199 -303  2
3943500 2443500  1 19  7  -2.7  976 223  2.5 5  2.7  84    0    0 226 -302  2
3943500 2443500  1 19  8  -2.7  976 232  2.4 6  2.7  83    0    0 244 -303  2
3943500 2443500  1 19  9  -2.7  976 261  2.2 7  2.7  84    0   13 254 -305  2
3943500 2443500  1 19 10  -1.9  975 231  2.8 7  2.8  83    4   68 260 -307  2
3943500 2443500  1 19 11  -1.3  976 227  3.4 7  2.7  78    7  116 263 -311  2
3943500 2443500  1 19 12  -0.5  976 218  3.8 8  2.7  74    2  117 271 -316  2
3943500 2443500  1 19 13   0.1  974 213  4.9 7  2.7  69    1  119 275 -319  2
3943500 2443500  1 19 14   0.5  973 219  4.6 7  2.7  67    1  103 272 -321  2
3943500 2443500  1 19 15   0.9  972 220  4.5 8  2.7  66    0   57 280 -322  2
3943500 2443500  1 19 16   0.9  971 219  5.9 7  2.6  63    5   70 282 -322  2
3943500 2443500  1 19 17   1.0  970 231  4.3 7  2.6  62    3   23 279 -321  2
3943500 2443500  1 19 18   0.6  969 231  7.8 7  2.8  67    0    0 281 -321  2
3943500 2443500  1 19 19   0.5  968 231  6.8 7  3.0  74    0    0 282 -319  2
3943500 2443500  1 19 20   0.8  967 231  5.8 7  3.3  78    0    0 285 -318  2
3943500 2443500  1 19 21   0.8  967 223  6.5 8  3.5  82    0    0 292 -317  2
3943500 2443500  1 19 22   0.9  966 218  7.8 8  3.6  85    0    0 299 -317  2
3943500 2443500  1 19 23   1.2  966 209  6.9 8  3.6  84    0    0 301 -317  2
3943500 2443500  1 19 24   0.9  965 220  6.9 8  3.7  86    0    0 302 -318  2
3943500 2443500  1 20  1   0.7  964 221  6.9 8  3.8  90    0    0 302 -319  2
3943500 2443500  1 20  2   0.6  963 220  7.2 8  3.8  92    0    0 302 -319  2
3943500 2443500  1 20  3   0.9  962 230  6.9 8  3.9  92    0    0 302 -320  2
3943500 2443500  1 20  4   0.8  961 230  6.6 8  3.9  92    0    0 304 -320  2
3943500 2443500  1 20  5   1.3  959 230  5.9 7  4.0  92    0    0 298 -321  2
3943500 2443500  1 20  6   1.6  959 229  5.4 8  4.0  90    0    0 300 -322  2
3943500 2443500  1 20  7   1.7  959 240  5.9 8  4.1  90    0    0 307 -322  2
3943500 2443500  1 20  8   2.1  959 241  6.1 8  4.2  91    0    0 309 -322  2
3943500 2443500  1 20  9   2.3  959 251  4.5 8  4.3  92    0   10 309 -322  2
3943500 2443500  1 20 10   2.3  960 261  4.6 8  4.4  93    2   61 309 -322  2
3943500 2443500  1 20 11   3.3  961 321  5.0 7  4.5  92    0   75 305 -322  2
3943500 2443500  1 20 12   2.9  963 332  4.1 6  4.5  90    0   99 295 -322  2
3943500 2443500  1 20 13   3.4  964 352  3.3 6  4.3  87    8  147 289 -322  2
3943500 2443500  1 20 14   3.0  964 351  2.7 6  4.2  83    3  114 289 -322  2
3943500 2443500  1 20 15   2.9  964  11  2.1 8  4.1  84    0   39 297 -322  2
3943500 2443500  1 20 16   3.0  965 332  2.8 7  4.1  82    0   32 299 -320  2
3943500 2443500  1 20 17   3.0  966 282  2.8 6  4.0  81    0   13 287 -317  2
3943500 2443500  1 20 18   2.7  966 280  2.7 5  4.0  81    0    0 274 -312  2
3943500 2443500  1 20 19   2.1  967 319  3.1 6  3.9  83    0    0 271 -308  2
3943500 2443500  1 20 20   1.3  968  15  3.7 7  3.8  85    0    0 276 -307  2
3943500 2443500  1 20 21   0.8  968  13  3.4 7  3.5  82    0    0 275 -308  2
3943500 2443500  1 20 22   0.4  969  40  2.2 7  3.2  78    0    0 272 -307  2
3943500 2443500  1 20 23  -0.1  970 349  2.4 7  3.1  77    0    0 269 -302  2
3943500 2443500  1 20 24  -0.7  970  23  2.3 7  3.1  80    0    0 268 -297  2
3943500 2443500  1 21  1  -0.9  971   9  2.1 7  3.0  80    0    0 265 -292  2
3943500 2443500  1 21  2  -1.2  971 341  1.6 8  2.8  76    0    0 268 -286  2
3943500 2443500  1 21  3  -1.1  971  16  2.2 7  2.6  72    0    0 266 -281  2
3943500 2443500  1 21  4  -1.3  971 350  2.3 7  2.7  73    0    0 261 -281  2
3943500 2443500  1 21  5  -1.5  971  22  1.9 7  2.8  78    0    0 260 -280  2
3943500 2443500  1 21  6  -1.4  971  11  2.5 8  2.7  75    0    0 264 -274  2
3943500 2443500  1 21  7  -1.7  971  31  1.9 7  2.6  73    0    0 263 -272  2
3943500 2443500  1 21  8  -1.6  971  17  1.9 7  2.6  73    0    0 259 -275  2
